X, Z, VelocityU, VelocityW
 290           162 
1.031252e+00 , -3.593746e+00 , -4.809971e-02 , 2.998944e-02
1.031252e+00 , -3.531248e+00 , -4.502086e-02 , 2.865828e-02
1.031252e+00 , -3.46875e+00 , -3.809096e-02 , 2.549918e-02
1.031252e+00 , -3.40625e+00 , -2.523998e-02 , 2.007714e-02
1.031252e+00 , -3.343749e+00 , -3.306775e-03 , 1.184011e-02
1.031252e+00 , -3.281248e+00 , 3.180142e-02 , 2.917101e-04
1.031252e+00 , -3.218747e+00 , 8.459134e-02 , -1.477281e-02
1.031252e+00 , -3.156246e+00 , 1.588612e-01 , -3.273047e-02
1.031252e+00 , -3.093746e+00 , 2.562424e-01 , -5.259572e-02
1.031252e+00 , -3.031248e+00 , 3.745711e-01 , -6.936103e-02
1.031252e+00 , -2.96875e+00 , 4.625899e-01 , -7.408094e-02
1.031252e+00 , -2.90625e+00 , 4.67467e-01 , -6.981575e-02
1.031252e+00 , -2.84375e+00 , 4.638186e-01 , -6.455686e-02
1.031252e+00 , -2.78125e+00 , 4.604454e-01 , -5.896822e-02
1.031252e+00 , -2.718749e+00 , 4.573981e-01 , -5.309998e-02
1.031252e+00 , -2.656249e+00 , 4.546684e-01 , -4.699024e-02
1.031252e+00 , -2.593749e+00 , 4.522357e-01 , -4.067042e-02
1.031252e+00 , -2.531249e+00 , 4.500769e-01 , -3.416708e-02
1.031252e+00 , -2.468748e+00 , 4.481692e-01 , -2.750307e-02
1.031252e+00 , -2.406248e+00 , 4.464909e-01 , -2.06982e-02
1.031252e+00 , -2.343748e+00 , 4.450189e-01 , -1.377008e-02
1.031252e+00 , -2.281247e+00 , 4.437262e-01 , -6.734949e-03
1.031252e+00 , -2.218747e+00 , 4.426032e-01 , 3.965405e-04
1.031252e+00 , -2.156247e+00 , 4.416523e-01 , 7.615474e-03
1.031252e+00 , -2.093747e+00 , 4.408103e-01 , 1.491483e-02
1.031252e+00 , -2.031248e+00 , 4.401352e-01 , 2.22868e-02
1.031252e+00 , -1.96875e+00 , 4.396188e-01 , 2.972029e-02
1.031252e+00 , -1.90625e+00 , 4.392591e-01 , 3.720673e-02
1.031252e+00 , -1.84375e+00 , 4.390576e-01 , 4.473792e-02
1.031252e+00 , -1.78125e+00 , 4.39018e-01 , 5.230644e-02
1.031252e+00 , -1.718749e+00 , 4.391467e-01 , 5.990551e-02
1.031252e+00 , -1.656249e+00 , 4.394529e-01 , 6.752903e-02
1.031252e+00 , -1.593749e+00 , 4.399488e-01 , 7.51716e-02
1.031252e+00 , -1.531249e+00 , 4.406501e-01 , 8.282866e-02
1.031252e+00 , -1.468748e+00 , 4.415761e-01 , 9.049667e-02
1.031252e+00 , -1.406248e+00 , 4.427498e-01 , 9.817322e-02
1.031252e+00 , -1.343748e+00 , 4.441983e-01 , 1.058572e-01
1.031252e+00 , -1.281247e+00 , 4.459516e-01 , 1.135491e-01
1.031252e+00 , -1.218747e+00 , 4.480395e-01 , 1.212505e-01
1.031252e+00 , -1.156247e+00 , 4.504838e-01 , 1.28963e-01
1.031252e+00 , -1.093747e+00 , 4.532746e-01 , 1.366842e-01
1.031252e+00 , -1.031248e+00 , 4.562996e-01 , 1.443941e-01
1.031252e+00 , -9.6875e-01 , 4.361377e-01 , 1.486685e-01
1.031252e+00 , -9.0625e-01 , 3.882291e-01 , 1.439732e-01
1.031252e+00 , -8.437499e-01 , 3.221259e-01 , 1.28212e-01
1.031252e+00 , -7.812497e-01 , 2.50105e-01 , 1.02944e-01
1.031252e+00 , -7.187495e-01 , 1.827285e-01 , 7.224326e-02
1.031252e+00 , -6.562492e-01 , 1.319323e-01 , 4.392833e-02
1.031252e+00 , -5.937489e-01 , 1.037588e-01 , 2.532348e-02
1.031252e+00 , -5.312485e-01 , 9.072919e-02 , 1.596916e-02
1.031252e+00 , -4.687482e-01 , 8.47527e-02 , 1.132334e-02
1.031252e+00 , -4.062479e-01 , 8.11183e-02 , 8.500095e-03
1.031252e+00 , -3.437476e-01 , 7.826844e-02 , 6.355476e-03
1.031252e+00 , -2.812473e-01 , 7.569154e-02 , 4.48541e-03
1.031252e+00 , -2.18747e-01 , 7.318611e-02 , 2.724029e-03
1.031252e+00 , -1.562469e-01 , 7.065856e-02 , 9.962494e-04
1.031252e+00 , -9.374678e-02 , 6.805719e-02 , -7.336399e-04
1.031252e+00 , -3.124838e-02 , 6.53476e-02 , -2.482795e-03
1.031252e+00 , 3.125e-02 , 6.250253e-02 , -4.259168e-03
1.031252e+00 , 9.375003e-02 , 5.949776e-02 , -6.06567e-03
1.031252e+00 , 1.562501e-01 , 5.631041e-02 , -7.902082e-03
1.031252e+00 , 2.187503e-01 , 5.291776e-02 , -9.766162e-03
1.031252e+00 , 2.812505e-01 , 4.929665e-02 , -1.165409e-02
1.031252e+00 , 3.437508e-01 , 4.5423e-02 , -1.356075e-02
1.031252e+00 , 4.062511e-01 , 4.127122e-02 , -1.547983e-02
1.031252e+00 , 4.687515e-01 , 3.681359e-02 , -1.740393e-02
1.031252e+00 , 5.312518e-01 , 3.201965e-02 , -1.932452e-02
1.031252e+00 , 5.937521e-01 , 2.685556e-02 , -2.123181e-02
1.031252e+00 , 6.562524e-01 , 2.128349e-02 , -2.311448e-02
1.031252e+00 , 7.187527e-01 , 1.526136e-02 , -2.495927e-02
1.031252e+00 , 7.81253e-01 , 8.742754e-03 , -2.675035e-02
1.031252e+00 , 8.437531e-01 , 1.677519e-03 , -2.846845e-02
1.031252e+00 , 9.062532e-01 , -5.98692e-03 , -3.00899e-02
1.031252e+00 , 9.687516e-01 , -1.430308e-02 , -3.158555e-02
1.031252e+00 , 1.03125e+00 , -2.332056e-02 , -3.291988e-02
1.031252e+00 , 1.09375e+00 , -3.308156e-02 , -3.405036e-02
1.031252e+00 , 1.15625e+00 , -4.361466e-02 , -3.492729e-02
1.031252e+00 , 1.21875e+00 , -5.492973e-02 , -3.549464e-02
1.031252e+00 , 1.281251e+00 , -6.701143e-02 , -3.56918e-02
1.031252e+00 , 1.343751e+00 , -7.981336e-02 , -3.545643e-02
1.031252e+00 , 1.406251e+00 , -9.325297e-02 , -3.472852e-02
1.031252e+00 , 1.468751e+00 , -1.072083e-01 , -3.345542e-02
1.031252e+00 , 1.531252e+00 , -1.215172e-01 , -3.159764e-02
1.031252e+00 , 1.593752e+00 , -1.3598e-01 , -2.913477e-02
1.031252e+00 , 1.656252e+00 , -1.503664e-01 , -2.607053e-02
1.031252e+00 , 1.718753e+00 , -1.644256e-01 , -2.243659e-02
1.031252e+00 , 1.781253e+00 , -1.778991e-01 , -1.829176e-02
1.031252e+00 , 1.843753e+00 , -1.906338e-01 , -1.372848e-02
1.031252e+00 , 1.906253e+00 , -2.027506e-01 , -8.871004e-03
1.031252e+00 , 1.968752e+00 , -2.179665e-01 , -3.192789e-03
1.093753e+00 , -7.96875e+00 , 1.994036e-02 , 9.674597e-05
1.093753e+00 , -7.90625e+00 , 5.088836e-05 , -1.696472e-06
1.093753e+00 , -7.84375e+00 , -1.206105e-03 , -4.297266e-04
1.093753e+00 , -7.78125e+00 , -1.624214e-03 , -9.493719e-04
1.093753e+00 , -7.718749e+00 , -1.409858e-03 , -1.572338e-03
1.093753e+00 , -7.656249e+00 , -8.096017e-04 , -2.285665e-03
1.093753e+00 , -7.593749e+00 , -2.48165e-05 , -3.069641e-03
1.093753e+00 , -7.531249e+00 , 7.98808e-04 , -3.898822e-03
1.093753e+00 , -7.468748e+00 , 1.565132e-03 , -4.743173e-03
1.093753e+00 , -7.406248e+00 , 2.217791e-03 , -5.570358e-03
1.093753e+00 , -7.343748e+00 , 2.73014e-03 , -6.348517e-03
1.093753e+00 , -7.281247e+00 , 3.096112e-03 , -7.048682e-03
1.093753e+00 , -7.218747e+00 , 3.322765e-03 , -7.646437e-03
1.093753e+00 , -7.156247e+00 , 3.424783e-03 , -8.122796e-03
1.093753e+00 , -7.093747e+00 , 3.420743e-03 , -8.464554e-03
1.093753e+00 , -7.031248e+00 , 3.33069e-03 , -8.664296e-03
1.093753e+00 , -6.96875e+00 , 3.174491e-03 , -8.720271e-03
1.093753e+00 , -6.90625e+00 , 2.970711e-03 , -8.636093e-03
1.093753e+00 , -6.84375e+00 , 2.73554e-03 , -8.420309e-03
1.093753e+00 , -6.78125e+00 , 2.481764e-03 , -8.085797e-03
1.093753e+00 , -6.718749e+00 , 2.217711e-03 , -7.64892e-03
1.093753e+00 , -6.656249e+00 , 1.946221e-03 , -7.128503e-03
1.093753e+00 , -6.593749e+00 , 1.663648e-03 , -6.544659e-03
1.093753e+00 , -6.531249e+00 , 1.358996e-03 , -5.917574e-03
1.093753e+00 , -6.468748e+00 , 1.01323e-03 , -5.266365e-03
1.093753e+00 , -6.406248e+00 , 5.989679e-04 , -4.608106e-03
1.093753e+00 , -6.343748e+00 , 8.084514e-05 , -3.957121e-03
1.093753e+00 , -6.281247e+00 , -5.828402e-04 , -3.324579e-03
1.093753e+00 , -6.218747e+00 , -1.436423e-03 , -2.718377e-03
1.093753e+00 , -6.156247e+00 , -2.520186e-03 , -2.1432e-03
1.093753e+00 , -6.093747e+00 , -3.860032e-03 , -1.600594e-03
1.093753e+00 , -6.031248e+00 , -5.45359e-03 , -1.088906e-03
1.093753e+00 , -5.96875e+00 , -7.254477e-03 , -6.031192e-04
1.093753e+00 , -5.90625e+00 , -9.157386e-03 , -1.352982e-04
1.093753e+00 , -5.84375e+00 , -1.098943e-02 , 3.230599e-04
1.093753e+00 , -5.78125e+00 , -1.251357e-02 , 7.752678e-04
1.093753e+00 , -5.718749e+00 , -1.344919e-02 , 1.210151e-03
1.093753e+00 , -5.656249e+00 , -1.351271e-02 , 1.596271e-03
1.093753e+00 , -5.593749e+00 , -1.247553e-02 , 1.890411e-03
1.093753e+00 , -5.531248e+00 , -1.022847e-02 , 2.060979e-03
1.093753e+00 , -5.468748e+00 , -6.805331e-03 , 2.112995e-03
1.093753e+00 , -5.406248e+00 , -2.269587e-03 , 2.105731e-03
1.093753e+00 , -5.343747e+00 , 3.423338e-03 , 2.147428e-03
1.093753e+00 , -5.281247e+00 , 1.0164e-02 , 2.338542e-03
1.093753e+00 , -5.218747e+00 , 1.733975e-02 , 2.721494e-03
1.093753e+00 , -5.156246e+00 , 2.390231e-02 , 3.306825e-03
1.093753e+00 , -5.093746e+00 , 2.843286e-02 , 4.086634e-03
1.093753e+00 , -5.031246e+00 , 2.9436e-02 , 4.978253e-03
1.093753e+00 , -4.968745e+00 , 2.652851e-02 , 5.731291e-03
1.093753e+00 , -4.906245e+00 , 2.119222e-02 , 5.994719e-03
1.093753e+00 , -4.843745e+00 , 1.53991e-02 , 5.599908e-03
1.093753e+00 , -4.781244e+00 , 1.033037e-02 , 4.68458e-03
1.093753e+00 , -4.718744e+00 , 6.345363e-03 , 3.50901e-03
1.093753e+00 , -4.656244e+00 , 3.466228e-03 , 2.248523e-03
1.093753e+00 , -4.593744e+00 , 1.631263e-03 , 9.870863e-04
1.093753e+00 , -4.531247e+00 , 5.835181e-04 , -1.772281e-04
1.093753e+00 , -4.46875e+00 , -1.516555e-04 , -1.074552e-03
1.093753e+00 , -4.40625e+00 , -1.137578e-03 , -1.478012e-03
1.093753e+00 , -4.343749e+00 , -2.870553e-03 , -1.1539e-03
1.093753e+00 , -4.281248e+00 , -5.675145e-03 , 8.396423e-05
1.093753e+00 , -4.218747e+00 , -9.661301e-03 , 2.330067e-03
1.093753e+00 , -4.156246e+00 , -1.472597e-02 , 5.557193e-03
1.093753e+00 , -4.093746e+00 , -2.058364e-02 , 9.603725e-03
1.093753e+00 , -4.031248e+00 , -2.681746e-02 , 1.418307e-02
1.093753e+00 , -3.96875e+00 , -3.295531e-02 , 1.892396e-02
1.093753e+00 , -3.90625e+00 , -3.854796e-02 , 2.343024e-02
1.093753e+00 , -3.843749e+00 , -4.321626e-02 , 2.733515e-02
1.093753e+00 , -3.781248e+00 , -4.665931e-02 , 3.033346e-02
1.093753e+00 , -3.718747e+00 , -4.862476e-02 , 3.218514e-02
1.093753e+00 , -3.656246e+00 , -4.884276e-02 , 3.270048e-02
1.093753e+00 , -3.593746e+00 , -4.690989e-02 , 3.171089e-02
1.093753e+00 , -3.531248e+00 , -4.209917e-02 , 2.902127e-02
1.093753e+00 , -3.46875e+00 , -3.308698e-02 , 2.434975e-02
1.093753e+00 , -3.40625e+00 , -1.765797e-02 , 1.72876e-02
1.093753e+00 , -3.343749e+00 , 7.399886e-03 , 7.346791e-03
1.093753e+00 , -3.281248e+00 , 4.599491e-02 , -5.869305e-03
1.093753e+00 , -3.218747e+00 , 1.022683e-01 , -2.253348e-02
1.093753e+00 , -3.156246e+00 , 1.786325e-01 , -4.191762e-02
1.093753e+00 , -3.093746e+00 , 2.773966e-01 , -6.290778e-02
1.093753e+00 , -3.031248e+00 , 3.861168e-01 , -7.879594e-02
1.093753e+00 , -2.96875e+00 , 4.587553e-01 , -8.175307e-02
1.093753e+00 , -2.90625e+00 , 4.620515e-01 , -7.673874e-02
1.093753e+00 , -2.84375e+00 , 4.580624e-01 , -7.079938e-02
1.093753e+00 , -2.78125e+00 , 4.544037e-01 , -6.456693e-02
1.093753e+00 , -2.718749e+00 , 4.511101e-01 , -5.808545e-02
1.093753e+00 , -2.656249e+00 , 4.481658e-01 , -5.138771e-02
1.093753e+00 , -2.593749e+00 , 4.455452e-01 , -4.450052e-02
1.093753e+00 , -2.531249e+00 , 4.432212e-01 , -3.744665e-02
1.093753e+00 , -2.468748e+00 , 4.411682e-01 , -3.024577e-02
1.093753e+00 , -2.406248e+00 , 4.393618e-01 , -2.291504e-02
1.093753e+00 , -2.343748e+00 , 4.377774e-01 , -1.546971e-02
1.093753e+00 , -2.281247e+00 , 4.363882e-01 , -7.924832e-03
1.093753e+00 , -2.218747e+00 , 4.351722e-01 , -2.890595e-04
1.093753e+00 , -2.156247e+00 , 4.341406e-01 , 7.430818e-03
1.093753e+00 , -2.093747e+00 , 4.332188e-01 , 1.522887e-02
1.093753e+00 , -2.031248e+00 , 4.32477e-01 , 2.309879e-02
1.093753e+00 , -1.96875e+00 , 4.319024e-01 , 3.103066e-02
1.093753e+00 , -1.90625e+00 , 4.314925e-01 , 3.901716e-02
1.093753e+00 , -1.84375e+00 , 4.312477e-01 , 4.70514e-02
1.093753e+00 , -1.78125e+00 , 4.311713e-01 , 5.512741e-02
1.093753e+00 , -1.718749e+00 , 4.312689e-01 , 6.324005e-02
1.093753e+00 , -1.656249e+00 , 4.315488e-01 , 7.138505e-02
1.093753e+00 , -1.593749e+00 , 4.320223e-01 , 7.955917e-02
1.093753e+00 , -1.531249e+00 , 4.32704e-01 , 8.776036e-02
1.093753e+00 , -1.468748e+00 , 4.336118e-01 , 9.598804e-02
1.093753e+00 , -1.406248e+00 , 4.347673e-01 , 1.042433e-01
1.093753e+00 , -1.343748e+00 , 4.361957e-01 , 1.125294e-01
1.093753e+00 , -1.281247e+00 , 4.379249e-01 , 1.208517e-01
1.093753e+00 , -1.218747e+00 , 4.399833e-01 , 1.29218e-01
1.093753e+00 , -1.156247e+00 , 4.423927e-01 , 1.376378e-01
1.093753e+00 , -1.093747e+00 , 4.451489e-01 , 1.461185e-01
1.093753e+00 , -1.031248e+00 , 4.481649e-01 , 1.546544e-01
1.093753e+00 , -9.6875e-01 , 4.340716e-01 , 1.605665e-01
1.093753e+00 , -9.0625e-01 , 3.964749e-01 , 1.59068e-01
1.093753e+00 , -8.437499e-01 , 3.410524e-01 , 1.47642e-01
1.093753e+00 , -7.812497e-01 , 2.772562e-01 , 1.268145e-01
1.093753e+00 , -7.187495e-01 , 2.138109e-01 , 9.925453e-02
1.093753e+00 , -6.562492e-01 , 1.589372e-01 , 6.943702e-02
1.093753e+00 , -5.937489e-01 , 1.202041e-01 , 4.453079e-02
1.093753e+00 , -5.312485e-01 , 9.900369e-02 , 2.910813e-02
1.093753e+00 , -4.687482e-01 , 8.879703e-02 , 2.139497e-02
1.093753e+00 , -4.062479e-01 , 8.366354e-02 , 1.759998e-02
1.093753e+00 , -3.437476e-01 , 8.02267e-02 , 1.521693e-02
1.093753e+00 , -2.812473e-01 , 7.740704e-02 , 1.339147e-02
1.093753e+00 , -2.18747e-01 , 7.480909e-02 , 1.179421e-02
1.093753e+00 , -1.562469e-01 , 7.226036e-02 , 1.027835e-02
1.093753e+00 , -9.374678e-02 , 6.96732e-02 , 8.772702e-03
1.093753e+00 , -3.124838e-02 , 6.699562e-02 , 7.24121e-03
1.093753e+00 , 3.125e-02 , 6.419114e-02 , 5.665294e-03
1.093753e+00 , 9.375003e-02 , 6.123027e-02 , 4.035825e-03
1.093753e+00 , 1.562501e-01 , 5.808685e-02 , 2.349253e-03
1.093753e+00 , 2.187503e-01 , 5.473587e-02 , 6.055061e-04
1.093753e+00 , 2.812505e-01 , 5.115242e-02 , -1.193026e-03
1.093753e+00 , 3.437508e-01 , 4.7311e-02 , -3.042082e-03
1.093753e+00 , 4.062511e-01 , 4.318476e-02 , -4.935885e-03
1.093753e+00 , 4.687515e-01 , 3.874482e-02 , -6.867347e-03
1.093753e+00 , 5.312518e-01 , 3.395956e-02 , -8.828184e-03
1.093753e+00 , 5.937521e-01 , 2.879382e-02 , -1.080891e-02
1.093753e+00 , 6.562524e-01 , 2.320824e-02 , -1.279868e-02
1.093753e+00 , 7.187527e-01 , 1.715864e-02 , -1.478496e-02
1.093753e+00 , 7.81253e-01 , 1.059584e-02 , -1.675296e-02
1.093753e+00 , 8.437531e-01 , 3.465966e-03 , -1.868483e-02
1.093753e+00 , 9.062532e-01 , -4.288377e-03 , -2.055855e-02
1.093753e+00 , 9.687516e-01 , -1.272569e-02 , -2.234672e-02
1.093753e+00 , 1.03125e+00 , -2.190259e-02 , -2.401545e-02
1.093753e+00 , 1.09375e+00 , -3.186886e-02 , -2.552326e-02
1.093753e+00 , 1.15625e+00 , -4.266058e-02 , -2.682061e-02
1.093753e+00 , 1.21875e+00 , -5.429407e-02 , -2.785038e-02
1.093753e+00 , 1.281251e+00 , -6.675822e-02 , -2.854938e-02
1.093753e+00 , 1.343751e+00 , -8.000734e-02 , -2.885121e-02
1.093753e+00 , 1.406251e+00 , -9.395486e-02 , -2.869042e-02
1.093753e+00 , 1.468751e+00 , -1.08469e-01 , -2.800814e-02
1.093753e+00 , 1.531252e+00 , -1.233712e-01 , -2.675848e-02
1.093753e+00 , 1.593752e+00 , -1.384393e-01 , -2.491536e-02
1.093753e+00 , 1.656252e+00 , -1.534157e-01 , -2.247854e-02
1.093753e+00 , 1.718753e+00 , -1.680197e-01 , -1.947776e-02
1.093753e+00 , 1.781253e+00 , -1.819658e-01 , -1.597172e-02
1.093753e+00 , 1.843753e+00 , -1.950539e-01 , -1.205909e-02
1.093753e+00 , 1.906253e+00 , -2.074019e-01 , -7.879753e-03
1.093753e+00 , 1.968752e+00 , -2.240204e-01 , -2.871361e-03
1.156253e+00 , -7.96875e+00 , 1.967608e-02 , 2.568756e-04
1.156253e+00 , -7.90625e+00 , 5.427228e-04 , 2.156616e-04
1.156253e+00 , -7.84375e+00 , -6.032998e-04 , -4.356647e-04
1.156253e+00 , -7.78125e+00 , -9.171991e-04 , -1.193323e-03
1.156253e+00 , -7.718749e+00 , -6.129159e-04 , -2.04309e-03
1.156253e+00 , -7.656249e+00 , 5.890546e-05 , -2.964425e-03
1.156253e+00 , -7.593749e+00 , 8.918827e-04 , -3.93487e-03
1.156253e+00 , -7.531249e+00 , 1.73491e-03 , -4.927435e-03
1.156253e+00 , -7.468748e+00 , 2.488012e-03 , -5.910536e-03
1.156253e+00 , -7.406248e+00 , 3.093804e-03 , -6.850071e-03
1.156253e+00 , -7.343748e+00 , 3.527435e-03 , -7.712272e-03
1.156253e+00 , -7.281247e+00 , 3.786722e-03 , -8.466189e-03
1.156253e+00 , -7.218747e+00 , 3.883846e-03 , -9.08537e-03
1.156253e+00 , -7.156247e+00 , 3.839221e-03 , -9.548834e-03
1.156253e+00 , -7.093747e+00 , 3.677395e-03 , -9.841581e-03
1.156253e+00 , -7.031248e+00 , 3.424445e-03 , -9.954874e-03
1.156253e+00 , -6.96875e+00 , 3.106208e-03 , -9.886399e-03
1.156253e+00 , -6.90625e+00 , 2.747018e-03 , -9.640289e-03
1.156253e+00 , -6.84375e+00 , 2.368447e-03 , -9.226958e-03
1.156253e+00 , -6.78125e+00 , 1.987977e-03 , -8.662651e-03
1.156253e+00 , -6.718749e+00 , 1.617692e-03 , -7.968654e-03
1.156253e+00 , -6.656249e+00 , 1.263004e-03 , -7.170187e-03
1.156253e+00 , -6.593749e+00 , 9.215221e-04 , -6.29507e-03
1.156253e+00 , -6.531249e+00 , 5.821749e-04 , -5.372274e-03
1.156253e+00 , -6.468748e+00 , 2.246842e-04 , -4.430558e-03
1.156253e+00 , -6.406248e+00 , -1.805086e-04 , -3.497317e-03
1.156253e+00 , -6.343748e+00 , -6.715633e-04 , -2.59772e-03
1.156253e+00 , -6.281247e+00 , -1.293338e-03 , -1.754115e-03
1.156253e+00 , -6.218747e+00 , -2.093535e-03 , -9.855543e-04
1.156253e+00 , -6.156247e+00 , -3.116093e-03 , -3.072119e-04
1.156253e+00 , -6.093747e+00 , -4.391183e-03 , 2.706007e-04
1.156253e+00 , -6.031248e+00 , -5.921735e-03 , 7.440023e-04
1.156253e+00 , -5.96875e+00 , -7.667699e-03 , 1.117516e-03
1.156253e+00 , -5.90625e+00 , -9.530002e-03 , 1.405389e-03
1.156253e+00 , -5.84375e+00 , -1.133859e-02 , 1.630365e-03
1.156253e+00 , -5.78125e+00 , -1.285064e-02 , 1.817453e-03
1.156253e+00 , -5.718749e+00 , -1.376656e-02 , 1.981335e-03
1.156253e+00 , -5.656249e+00 , -1.377622e-02 , 2.111406e-03
1.156253e+00 , -5.593749e+00 , -1.263691e-02 , 2.168616e-03
1.156253e+00 , -5.531248e+00 , -1.02571e-02 , 2.107221e-03
1.156253e+00 , -5.468748e+00 , -6.723445e-03 , 1.91693e-03
1.156253e+00 , -5.406248e+00 , -2.176755e-03 , 1.662611e-03
1.156253e+00 , -5.343747e+00 , 3.382187e-03 , 1.479395e-03
1.156253e+00 , -5.281247e+00 , 9.894053e-03 , 1.502657e-03
1.156253e+00 , -5.218747e+00 , 1.682634e-02 , 1.795867e-03
1.156253e+00 , -5.156246e+00 , 2.315419e-02 , 2.355969e-03
1.156253e+00 , -5.093746e+00 , 2.749655e-02 , 3.147733e-03
1.156253e+00 , -5.031246e+00 , 2.848434e-02 , 4.052582e-03
1.156253e+00 , -4.968745e+00 , 2.593682e-02 , 4.782639e-03
1.156253e+00 , -4.906245e+00 , 2.126785e-02 , 5.003951e-03
1.156253e+00 , -4.843745e+00 , 1.610246e-02 , 4.611253e-03
1.156253e+00 , -4.781244e+00 , 1.138635e-02 , 3.77737e-03
1.156253e+00 , -4.718744e+00 , 7.531723e-03 , 2.737004e-03
1.156253e+00 , -4.656244e+00 , 4.695494e-03 , 1.622561e-03
1.156253e+00 , -4.593744e+00 , 2.819607e-03 , 5.193919e-04
1.156253e+00 , -4.531247e+00 , 1.565761e-03 , -4.232934e-04
1.156253e+00 , -4.46875e+00 , 3.832632e-04 , -9.707329e-04
1.156253e+00 , -4.40625e+00 , -1.312752e-03 , -8.47502e-04
1.156253e+00 , -4.343749e+00 , -3.976969e-03 , 1.951913e-04
1.156253e+00 , -4.281248e+00 , -7.839483e-03 , 2.317593e-03
1.156253e+00 , -4.218747e+00 , -1.287876e-02 , 5.545846e-03
1.156253e+00 , -4.156246e+00 , -1.884278e-02 , 9.747529e-03
1.156253e+00 , -4.093746e+00 , -2.530366e-02 , 1.46335e-02
1.156253e+00 , -4.031248e+00 , -3.174455e-02 , 1.979703e-02
1.156253e+00 , -3.96875e+00 , -3.76649e-02 , 2.478845e-02
1.156253e+00 , -3.90625e+00 , -4.26499e-02 , 2.918895e-02
1.156253e+00 , -3.843749e+00 , -4.638814e-02 , 3.265178e-02
1.156253e+00 , -3.781248e+00 , -4.865249e-02 , 3.491056e-02
1.156253e+00 , -3.718747e+00 , -4.925321e-02 , 3.577038e-02
1.156253e+00 , -3.656246e+00 , -4.795893e-02 , 3.508768e-02
1.156253e+00 , -3.593746e+00 , -4.436177e-02 , 3.273262e-02
1.156253e+00 , -3.531248e+00 , -3.767041e-02 , 2.853429e-02
1.156253e+00 , -3.46875e+00 , -2.643862e-02 , 2.222158e-02
1.156253e+00 , -3.40625e+00 , -8.325199e-03 , 1.340153e-02
1.156253e+00 , -3.343749e+00 , 1.987935e-02 , 1.638193e-03
1.156253e+00 , -3.281248e+00 , 6.188214e-02 , -1.337887e-02
1.156253e+00 , -3.218747e+00 , 1.215879e-01 , -3.178863e-02
1.156253e+00 , -3.156246e+00 , 1.998614e-01 , -5.285873e-02
1.156253e+00 , -3.093746e+00 , 2.987664e-01 , -7.440417e-02
1.156253e+00 , -3.031248e+00 , 3.9492e-01 , -8.864634e-02
1.156253e+00 , -2.96875e+00 , 4.540741e-01 , -8.977871e-02
1.156253e+00 , -2.90625e+00 , 4.559101e-01 , -8.394212e-02
1.156253e+00 , -2.84375e+00 , 4.516266e-01 , -7.727887e-02
1.156253e+00 , -2.78125e+00 , 4.477195e-01 , -7.036917e-02
1.156253e+00 , -2.718749e+00 , 4.4421e-01 , -6.324736e-02
1.156253e+00 , -2.656249e+00 , 4.41076e-01 , -5.593927e-02
1.156253e+00 , -2.593749e+00 , 4.382878e-01 , -4.846628e-02
1.156253e+00 , -2.531249e+00 , 4.358153e-01 , -4.08467e-02
1.156253e+00 , -2.468748e+00 , 4.336304e-01 , -3.309655e-02
1.156253e+00 , -2.406248e+00 , 4.31707e-01 , -2.523003e-02
1.156253e+00 , -2.343748e+00 , 4.30019e-01 , -1.725997e-02
1.156253e+00 , -2.281247e+00 , 4.285392e-01 , -9.197708e-03
1.156253e+00 , -2.218747e+00 , 4.272366e-01 , -1.051448e-03
1.156253e+00 , -2.156247e+00 , 4.261276e-01 , 7.172625e-03
1.156253e+00 , -2.093747e+00 , 4.251278e-01 , 1.547209e-02
1.156253e+00 , -2.031248e+00 , 4.243198e-01 , 2.384192e-02
1.156253e+00 , -1.96875e+00 , 4.236865e-01 , 3.227336e-02
1.156253e+00 , -1.90625e+00 , 4.232243e-01 , 4.076037e-02
1.156253e+00 , -1.84375e+00 , 4.229331e-01 , 4.929737e-02
1.156253e+00 , -1.78125e+00 , 4.22815e-01 , 5.787988e-02
1.156253e+00 , -1.718749e+00 , 4.228749e-01 , 6.650434e-02
1.156253e+00 , -1.656249e+00 , 4.231201e-01 , 7.516829e-02
1.156253e+00 , -1.593749e+00 , 4.235605e-01 , 8.387052e-02
1.156253e+00 , -1.531249e+00 , 4.242093e-01 , 9.261131e-02
1.156253e+00 , -1.468748e+00 , 4.250825e-01 , 1.013928e-01
1.156253e+00 , -1.406248e+00 , 4.261998e-01 , 1.102193e-01
1.156253e+00 , -1.343748e+00 , 4.275836e-01 , 1.190976e-01
1.156253e+00 , -1.281247e+00 , 4.292592e-01 , 1.280379e-01
1.156253e+00 , -1.218747e+00 , 4.312521e-01 , 1.370531e-01
1.156253e+00 , -1.156247e+00 , 4.335826e-01 , 1.461594e-01
1.156253e+00 , -1.093747e+00 , 4.362497e-01 , 1.553728e-01
1.156253e+00 , -1.031248e+00 , 4.391858e-01 , 1.647002e-01
1.156253e+00 , -9.6875e-01 , 4.297358e-01 , 1.720884e-01
1.156253e+00 , -9.0625e-01 , 4.008983e-01 , 1.734852e-01
1.156253e+00 , -8.437499e-01 , 3.553451e-01 , 1.661803e-01
1.156253e+00 , -7.812497e-01 , 3.000366e-01 , 1.499184e-01
1.156253e+00 , -7.187495e-01 , 2.421422e-01 , 1.26346e-01
